STAID,LOCAL,DATES,TIMES,MEDIM,STYPE,SAMPL,LABNO,HUNIT,GUNIT,PRJCT,LATDD,LNGDD,CNTYC,DATTD,DATTM,GUERA,GUNNM,GUSER,GUSYS,HDATM,SALTD,SNAME,VDATM,MAJRIVBAS,WELLUSE,WELLCOMPIN,P00025,P00020,P00080,P62971,P00300,P00058,P00059,P00400,P00095,P00010,P72000,P72008,P72004,P84143,P84148,P84147,P84146,P70300,P00900,P00905,P00915,P00925,P00935,P00930,P39086,P00453,P71870,P00405,P00452,P00940,P00950,P71875,P71834,P00955,P00945,P00623,P71846,P00608,P00597,P00631,P71851,P00618,P71856,P00613,P00607,P00671,P00660,P00665,P00602,P00600,P50468,P99596,P31684,P31691,P84385,P31616,P31625,P61215,P78943,P31692,P50569,P99595,P31501,P61213,P84138,P01106,P01105,P01005,P01007,P01010,P01012,P01025,P01027,P01030,P01034,P01035,P01037,P01040,P01042,P01046,P01045,P01049,P01051,P01130,P01132,P01056,P01055,P71890,P71900,P01060,P01062,P01065,P01067,P01075,P01077,P01080,P01082,P01057,P01059,P01085,P01090,P01092,P01095,P01097,P82043,P01000,P01002,P01020,P01145,P01147,P32103,P34541,P34571,P50470,P39732,P38746,P82660,P62850,P04040,P04038,P50355,P49308,P50295,P61030,P62847,P61029,P49260,P49315,P61031,P62848,P50009,P46342,P49313,P49314,P49312,P34253,P39632,P65065,P82686,P50299,P82673,P50300,P61693,P38711,P04029,P49311,P04028,P49310,P82680,P49309,P82674,P61188,P50306,P04039,P49306,P38933,P82687,P49305,P04041,P04031,P49304,P82682,P63778,P63777,P63779,P63780,P62169,P62170,P39572,P38442,P49302,P39381,P62482,P61951,P61588,P49301,P04033,P82677,P49300,P82668,P82663,P82672,P49297,P62167,P62168,P62166,P62483,P61952,P62481,P61694,P38811,P04095,P63784,P63783,P64045,P63785,P50356,P50407,P61695,P39341,P38478,P82666,P39532,P38482,P38487,P50359,P38501,P49296,P82667,P61044,P61043,P39415,P82630,P61697,P82671,P61692,P82684,P49294,P50364,P49293,P49292,P38866,P34653,P39542,P82669,P82683,P82664,P49291,P04037,P62767,P62766,P04024,P82679,P82685,P51195,P49236,P50471,P38538,P82676,P62849,P38548,P04035,P50337,P82670,P82665,P04032,P82675,P82681,P82678,P49235,P82661,P34506,P77652,P34496,P34501,P34536,P34566,P34030,P32101,P67440,P50305,P34301,P77093,P32105,P34668,P34423,P81576,P81577,P34371,P68831,P85574,P78032,P50005,P85795,P00680,P77135,P32730,P77128,P50004,P34475,P32102,P34010,P34546,P32104,P39180,P34488,P32106,P90867,P90851,P39175,P01519,P63018,P03519,P85817,P76002,P82303,P75985,P07000,P22703,P28011
430052073505501,SA1064,20120822,0930,WG,9,01201711,2370342,020200030404,112SDGV,305B,43.05425000,-73.84963889,091,201208220930 EST,201208220930,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,419,SA1064,NAVD88,Upper Hudson,Production,Sand and Gravel,754,,<1,,0.1,610,1.0,8.2,532,10.5,419,190.00,>60,Prgd stbl pH tmp SC,51 to 75 prcnt,Forestland,Forestland,296,127,52,34.5,9.94,0.98,54.2,73,88,,0.9,0.0,105,0.06,U,0.0,11.8,24.2,<0.07,0.062,0.05,,0.080,0.153,0.034,0.150,0.046,<0.02,0.021,0.064,,<0.15,,,,,,<1,,,<1,,4,,,,<1,,,<3.8,,142,,<0.02,,<0.016,,<0.30,,0.03,,<0.70,24.4,26.1,,0.10,,2.25,12.3,13.4,,<0.005,,1.10,,<0.19,,<0.015,,322,,<0.06,,,<3.0,,<0.18,,,0.78,17,,<0.050,<0.2,<0.1,<0.1,,,,<0.0060,,<0.006,,,,,,,,<0.010,,,,,<0.008,,,,<0.0040,<0.008,,<0.120,,<0.014,,,,,,<0.0040,,<0.060,,<0.060,,,,,<0.0036,<0.010,,<0.022,,,<0.0076,,,,,<0.029,<0.012,<0.0060,,,<0.008,,,,,,<0.040,,<0.0056,<0.006,<0.016,,<0.012,<0.024,<0.018,,,,,,<0.0048,,,,,,,,<0.0040,,<0.060,<0.016,,,,,,<0.008,,,<0.020,<0.012,,<0.0040,,<0.008,,,,,,<0.002,<0.020,<0.0160,<0.012,<0.020,,<0.012,,,<0.006,<0.010,<0.020,,,,,<0.0036,,,<0.006,,<0.028,<0.024,,<0.018,<0.016,<0.0046,,<0.018,<0.1,<0.1,<0.1,<0.1,<0.1,<0.1,<0.1,<0.1,,,<0.1,<0.1,<0.2,<0.2,<0.2,<0.2,<0.2,<0.1,,,<0.2,<0.2,<0.2,<0.5,<0.1,,<0.1,<0.1,<0.1,<0.2,<0.1,<0.1,<0.2,<0.1,<0.2,<0.1,<0.6,,<0.2,R0.4,,,1,,R8,,,,0.203
430052073505501,SA1064,20120822,0931,WG,9,01202247,,020200030404,112SDGV,305B,43.05425000,-73.84963889,091,201208220931 EST,201208220931,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,419,SA1064,NAVD88,Upper Hudson,Production,Sand and Gravel,,,,0.3,,,,,,,419,190.00,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,22.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430052073505501,SA1064,20120822,0932,WG,9,01202248,,020200030404,112SDGV,305B,43.05425000,-73.84963889,091,201208220932 EST,201208220932,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,419,SA1064,NAVD88,Upper Hudson,Production,Sand and Gravel,,,,0.3,,,,,,,419,190.00,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,22.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425325073471901,SA1190,20120806,0900,WG,9,01201680,2210086,020200031102,112SDGV,305B,42.89047222,-73.78822222,091,201208060900 EST,201208060900,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,206,SA1190,NAVD88,Upper Hudson,Production,Sand and Gravel,756,,<1,,0.1,120,0.70,7.8,377,11.0,206,107.00,180,Purged 3 well vol,Less than 25 percent,Residential,Forestland,209,119,,31.4,9.92,1.11,40.0,155,186,,4.5,1,21.4,0.25,U,0.0,12.8,<0.09,0.21,0.260,0.20,,<0.040,<0.177,<0.040,<0.003,<0.001,0.01,0.026,0.080,,<0.25,,,,,,<1,,,<1,,<1,,,,<1,,,5.8,,482,,<0.02,,<0.016,,<0.30,,<0.02,,5.8,218,221,,0.28,,68.8,15.6,16.8,,<0.005,,4.11,,0.48,,<0.015,,612,,<0.06,,,<3.0,,<0.18,,,<0.28,103,,<0.050,<0.2,<0.1,<0.1,,,,<0.0060,,<0.006,,,,,,,,<0.010,,,,,<0.008,,,,<0.0040,<0.008,,<0.120,,<0.014,,,,,,<0.0040,,<0.060,,<0.060,,,,,<0.0036,<0.010,,<0.022,,,<0.0076,,,,,<0.029,<0.012,<0.0060,,,<0.008,,,,,,<0.040,,<0.0056,<0.006,<0.016,,<0.012,<0.024,<0.018,,,,,,<0.0048,,,,,,,,<0.0040,,<0.060,<0.016,,,,,,<0.008,,,<0.020,<0.012,,<0.0040,,<0.008,,,,,,<0.002,<0.020,<0.0160,<0.012,<0.020,,<0.012,,,<0.006,<0.010,<0.020,U,,,,<0.0036,,,<0.006,,<0.028,<0.024,,<0.018,<0.016,<0.0046,,<0.018,<0.1,<0.1,<0.1,<0.1,<0.1,<0.1,<0.1,<0.1,,,<0.1,<0.1,<0.2,<0.2,<0.2,<0.2,<0.2,<0.1,39,,<0.2,<0.2,<0.2,0.5,<0.1,,<0.1,<0.1,<0.1,<0.2,<0.1,<0.1,<0.2,<0.1,<0.2,<0.1,<0.6,,<0.2,R0.2,,,R0.8,,41,,,,<0.014
425325073471901,SA1190,20120806,0901,WG,9,01202241,,020200031102,112SDGV,305B,42.89047222,-73.78822222,091,201208060901 EST,201208060901,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,206,SA1190,NAVD88,Upper Hudson,Production,Sand and Gravel,,,,<0.02,,,,,,,206,107.00,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425325073471901,SA1190,20120806,0902,WG,9,01202242,,020200031102,112SDGV,305B,42.89047222,-73.78822222,091,201208060902 EST,201208060902,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,206,SA1190,NAVD88,Upper Hudson,Production,Sand and Gravel,,,,M,,,,,,,206,107.00,,,,,,,,,,,,,,,,3.8,,,,,,,,,,,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430605073571001,SA2669,20120820,0900,WG,9,01201690,2350160,020200030403,371THRS,305B,43.10158333,-73.95291667,091,201208200900 EST,201208200900,Paleozoic,Theresa Dolomite,Upper,Cambrian,NAD83,852,SA2669,NAVD88,Upper Hudson,Domestic,Bedrock,736,,<1,,8.3,4.3,1.0,8.3,112,10.5,852,98.00,53,Purged stable pH SC,26 to 50 prcnt,Pasture,Residential,71,53.2,2,13.0,5.04,0.50,3.42,49,59,,0.5,0.0,0.71,0.18,U,0.0,9.08,8.21,<0.07,0.019,0.01,,0.057,0.251,0.057,<0.003,<0.001,<0.06,0.015,0.045,,<0.13,,,,,,<1,,,<1,,<1,,,,<1,,,3.9,,1.41,,<0.02,,<0.016,,0.59,,<0.02,,1.3,4.3,29.8,,<0.04,,0.17,0.25,2.3,,<0.005,,2.11,,<0.19,,<0.015,,25.5,,<0.06,,,<3.0,,<0.18,,,0.43,5.1,,0.079,<0.2,<0.1,<0.1,,,,<0.0060,,<0.006,,,,,,,,<0.010,,,,,<0.008,,,,<0.0040,<0.008,,<0.120,,<0.014,,,,,,<0.0040,,<0.060,,<0.060,,,,,<0.0036,<0.010,,<0.022,,,<0.0076,,,,,<0.029,<0.012,<0.0060,,,<0.008,,,,,,<0.040,,<0.0056,<0.006,<0.016,,<0.012,<0.024,<0.018,,,,,,<0.0048,,,,,,,,<0.0040,,<0.060,<0.016,,,,,,<0.008,,,<0.020,<0.012,,<0.0040,,<0.008,,,,,,<0.002,<0.020,<0.0160,<0.012,<0.020,,<0.012,,,<0.006,<0.010,<0.020,,,,,<0.0036,,,<0.006,,<0.028,<0.024,,<0.018,<0.016,<0.0046,,<0.018,<0.1,<0.1,<0.1,<0.1,<0.1,<0.1,<0.1,<0.1,,,<0.1,<0.1,<0.2,<0.2,<0.2,<0.2,<0.2,<0.1,,,<0.2,<0.2,<0.2,<0.5,<0.1,,<0.1,<0.1,<0.1,<0.2,<0.1,<0.1,<0.2,<0.1,<0.2,<0.1,<0.6,,<0.2,R0.0,,,2.1,,970,,,,0.216
430605073571001,SA2669,20120820,0901,WG,9,01202251,,020200030403,371THRS,305B,43.10158333,-73.95291667,091,201208200901 EST,201208200901,Paleozoic,Theresa Dolomite,Upper,Cambrian,NAD83,852,SA2669,NAVD88,Upper Hudson,Domestic,Bedrock,,,,4.4,,,,,,,852,98.00,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,20.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.0010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430605073571001,SA2669,20120820,0902,WG,9,01202252,,020200030403,371THRS,305B,43.10158333,-73.95291667,091,201208200902 EST,201208200902,Paleozoic,Theresa Dolomite,Upper,Cambrian,NAD83,852,SA2669,NAVD88,Upper Hudson,Domestic,Bedrock,,,,4.2,,,,,,,852,98.00,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,20.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.0010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431512073385501,SA2742,20071106,1100,WG,9,00800260,3110047,020200030504,112SAND,24570326D,43.25333333,-73.64866667,091,200711061100 EST,200711061100,Cenozoic,Sand,Pleistocene,Quaternary,NAD83,335,SA2742,NGVD29,Upper Hudson,Domestic,Sand and Gravel,747,,5,,8.5,,,7.9,550,10.9,335,54.00,30,Prgd stbl pH tmp SC,26 to 50 prcnt,Residential,Residential,317,125,52,36.1,8.43,1.05,53.5,,,,1.8,,79.1,<0.12,U,,16.9,18.5,<0.14,E0.015,E0.01,,11.1,49.0,11.1,<0.007,<0.002,<0.13,0.006,0.019,,<11,,,,,<1,,,,<1,,<1,,,,<1,,,E2.2,,11.1,,<0.04,,0.017,,0.54,,0.13,,2.8,16.2,190,,0.09,,1.29,2.78,4.0,,<0.010,,0.22,,0.32,,<0.020,,198,,E0.04,,,E1.3,,<0.14,,,<0.60,110,,<0.080,<0.2,<0.1,<0.1,<0.200,<0.02,<0.02,<0.0020,<0.02,<0.014,<0.08,<0.040,<0.040,,<0.02,<0.02,<0.02,<0.006,<0.040,<0.02,<0.02,<0.02,<0.006,<0.08,<0.060,<0.12,<0.0020,<0.007,,<0.120,<0.04,<0.004,<0.040,<0.06,<0.04,<0.02,<0.12,<0.0020,<0.04,<0.060,<0.020,<0.020,<0.10,<0.080,,,<0.0050,<0.010,<0.06,<0.020,<0.02,<0.02,<0.0030,<0.02,<0.02,<0.02,<0.02,<0.029,<0.012,<0.0050,<0.04,<0.02,<0.009,<0.02,<0.02,<0.02,<0.04,<0.04,<0.040,<0.04,<0.0020,<0.009,<0.012,<0.04,<0.013,<0.024,E0.004,<0.02,<0.02,<0.02,<0.06,<0.04,<0.0100,<0.02,<0.02,<0.02,<0.02,<0.04,<0.04,<0.060,<0.0060,<0.02,<0.060,<0.016,<0.06,<0.06,<0.02,<0.040,<0.120,<0.008,<0.02,<0.02,<0.010,<0.012,<0.14,<0.0020,<0.12,<0.018,<0.02,<0.10,<0.02,<0.04,<0.12,<0.003,<0.010,<0.0060,<0.012,<0.040,<0.12,<0.008,<0.02,<0.05,<0.006,<0.006,<0.040,,<0.040,<0.040,<0.040,<0.0040,<0.02,<0.02,<0.006,<0.060,<0.016,<0.018,<0.040,<0.018,<0.010,<0.0060,<0.08,<0.006,<0.1,<0.1,<0.1,<0.1,<0.1,<0.1,<0.1,<0.1,,<0.060,<0.1,<0.1,<0.2,<0.2,<0.2,<0.2,<0.2,<0.1,,,0.3,<0.2,<0.2,<1.0,<0.1,<4.0,<0.1,<0.1,<0.1,<0.2,<0.1,<0.1,<0.2,<0.1,<0.2,0.5,<1.0,0.5,<0.2,,,,,19,180,,,,0.257
431620074000701,SA2749,20120809,0900,WG,9,01201687,2260056,020200020705,400PCMB,305B,43.28708333,-74.00686111,091,201208090900 EST,201208090900,Precambrian,Precambrian Erathem,,,NAD83,933,SA2749,NAVD88,Upper Hudson,Domestic,Bedrock,735,,<1,,1.9,5.0,1.0,7.9,229,10.5,933,338.00,35,Purged stable pH SC,26 to 50 prcnt,Residential,Residential,136,97.1,17,30.8,4.91,0.91,8.55,64,77,,1.6,0.0,14.1,0.50,U,0.0,9.66,14.5,<0.07,<0.013,<0.01,,0.092,0.407,0.092,<0.003,<0.001,<0.07,0.005,0.015,,<0.16,,,,,,<1,,,<1,,<1,,,,<1,,,<3.8,,1.42,,<0.02,,<0.016,,<0.30,,<0.02,,2.2,5.5,<4.6,,0.10,,2.58,<0.16,<0.4,,<0.005,,0.86,,<0.19,,<0.015,,291,,<0.06,,,<3.0,,<0.18,,,<0.28,10,,0.068,<0.2,<0.1,<0.1,,,,<0.0060,,<0.006,,,,,,,,<0.010,,,,,<0.008,,,,<0.0040,<0.008,,<0.120,,<0.014,,,,,,<0.0040,,<0.060,,<0.060,,,,,<0.0036,<0.010,,<0.022,,,<0.0076,,,,,<0.029,<0.012,<0.0060,,,<0.008,,,,,,<0.040,,<0.0056,<0.006,<0.016,,<0.012,<0.024,<0.018,,,,,,<0.0048,,,,,,,,<0.0040,,<0.060,<0.016,,,,,,<0.008,,,<0.020,<0.012,,<0.0040,,<0.008,,,,,,<0.002,<0.020,<0.0160,<0.012,<0.020,,<0.012,,,<0.006,<0.010,<0.020,,,,,<0.0036,,,<0.006,,<0.028,<0.024,,<0.018,<0.016,<0.0046,,<0.018,<0.1,<0.1,<0.1,<0.1,<0.1,<0.1,<0.1,<0.1,,,<0.1,<0.1,<0.2,<0.2,<0.2,<0.2,<0.2,<0.1,,,<0.2,<0.2,<0.2,0.6,<0.1,,<0.1,<0.1,<0.1,<0.2,<0.1,<0.1,<0.2,<0.1,<0.2,<0.1,<0.6,,<0.2,1.8,,,1.4,,206,,,,2.85
431620074000701,SA2749,20120809,0901,WG,9,01202265,,020200020705,400PCMB,305B,43.28708333,-74.00686111,091,201208090901 EST,201208090901,Precambrian,Precambrian Erathem,,,NAD83,933,SA2749,NAVD88,Upper Hudson,Domestic,Bedrock,,,,0.3,,,,,,,933,338.00,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,22.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.0010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431620074000701,SA2749,20120809,0902,WG,9,01202266,,020200020705,400PCMB,305B,43.28708333,-74.00686111,091,201208090902 EST,201208090902,Precambrian,Precambrian Erathem,,,NAD83,933,SA2749,NAVD88,Upper Hudson,Domestic,Bedrock,,,,0.3,,,,,,,933,338.00,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,22.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.0010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425651073395801,SA3093,20120806,1200,WG,9,01201682,2210085,020200031104,364CNJR,305B,42.94752778,-73.66688889,091,201208061200 EST,201208061200,Paleozoic,Canajoharie Shale,Middle,Ordovician,NAD83,229,SA3093,NAVD88,Upper Hudson,Domestic,Bedrock,756,,<1,,0.7,,1.5,7.8,533,13.0,229,102.00,60,Prgd stbl pH tmp SC,26 to 50 prcnt,Forestland,Residential,309,97.0,,27.4,6.91,2.87,86.5,217,263,,6.5,0.0,14.9,0.43,U,0.0,11.0,22.2,0.83,1.01,0.79,,<0.040,<0.177,<0.040,<0.003,<0.001,0.05,0.007,0.020,,<0.87,,,,,,<1,,,<1,,<1,,,,<1,,,<3.8,,767,,0.05,,<0.016,,<0.30,,<0.02,,2.6,8.9,787,,<0.04,,236,11.9,12.9,,<0.005,,<0.05,,0.22,,<0.015,,1690,,<0.06,,,<3.0,,<0.18,,,<0.28,264,,<0.050,<0.2,<0.1,<0.1,,,,<0.0060,,<0.006,,,,,,,,<0.010,,,,,<0.008,,,,<0.0040,<0.008,,<0.120,,<0.014,,,,,,<0.0040,,<0.060,,<0.060,,,,,<0.0036,<0.010,,<0.022,,,<0.0076,,,,,<0.029,<0.012,<0.0060,,,<0.008,,,,,,<0.040,,<0.0056,<0.006,<0.016,,<0.012,<0.024,<0.018,,,,,,<0.0048,,,,,,,,<0.0040,,<0.060,<0.016,,,,,,<0.008,,,<0.020,<0.012,,<0.0040,,<0.008,,,,,,<0.002,<0.020,<0.0160,<0.012,<0.020,,<0.012,,,<0.006,<0.010,<0.020,,,,,<0.0036,,,<0.006,,<0.028,<0.024,,<0.018,<0.016,<0.0046,,<0.018,<0.1,<0.1,<0.1,<0.1,<0.1,<0.1,<0.1,<0.1,,,<0.1,<0.1,<0.2,<0.2,<0.2,<0.2,<0.2,<0.1,,,<0.2,<0.2,<0.2,<0.5,<0.1,,<0.1,<0.1,<0.1,<0.2,<0.1,<0.1,<0.2,<0.1,<0.2,<0.1,<0.6,,<0.2,3.4,,,4.3,,35,,,,0.016
425651073395801,SA3093,20120806,1201,WG,9,01202245,,020200031104,364CNJR,305B,42.94752778,-73.66688889,091,201208061201 EST,201208061201,Paleozoic,Canajoharie Shale,Middle,Ordovician,NAD83,229,SA3093,NAVD88,Upper Hudson,Domestic,Bedrock,,,,5.5,,,,,,,229,102.00,,,,,,,,,,,,,,,,15.1,,,,,,,,,,,25.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425651073395801,SA3093,20120806,1202,WG,9,01202246,,020200031104,364CNJR,305B,42.94752778,-73.66688889,091,201208061202 EST,201208061202,Paleozoic,Canajoharie Shale,Middle,Ordovician,NAD83,229,SA3093,NAVD88,Upper Hudson,Domestic,Bedrock,,,,6.3,,,,,,,229,102.00,,,,,,,,,,,,,,,,15.4,,,,,,,,,,,24.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431432074040301,SA3644,20070904,0930,WG,9,00702775,2480113,020200020705,112SDGV,24570326D,43.24222222,-74.06750000,091,200709040930 EST,200709040930,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,799,SA3644,NAVD88,Upper Hudson,Domestic,Sand and Gravel,742,,5,,8.9,,,7.8,730,9.5,799,126.00,34,Prgd stbl pH tmp SC,26 to 50 prcnt,Forestland,Residential,504,292,244,74.5,25.8,1.93,12.5,,,,1.5,,178,<0.10,U,,18.4,10.3,<0.10,<0.026,<0.02,,0.47,2.07,0.467,<0.007,<0.002,<0.10,0.019,0.057,,<0.57,,,,,<1,,,,<1,,<1,,,,<1,,,2.3,,5.12,,<0.06,,<0.018,,1.1,,<0.04,,3.9,12.3,79.9,,E0.06,,0.75,4.66,5.14,,<0.010,,<0.06,,E0.09,,<0.016,,178,,<0.18,,,2.4,,<0.20,,,<0.20,4.6,,<0.080,<0.2,<0.1,<0.1,<0.200,<0.04,<0.02,<0.0020,<0.02,<0.014,<0.08,<0.080,<0.020,,<0.02,<0.02,<0.02,<0.006,<0.060,<0.02,<0.02,<0.02,<0.005,<0.08,<0.040,<0.04,<0.0020,<0.007,,<0.080,<0.04,<0.006,<0.020,<0.06,<0.02,<0.04,<0.12,<0.0020,<0.02,<0.060,<0.060,<0.020,<0.10,<0.080,,,<0.0050,<0.010,<0.06,<0.018,<0.06,<0.02,<0.0030,<0.02,<0.02,<0.02,<0.02,<0.029,<0.012,<0.0050,0.26,<0.04,<0.009,<0.02,<0.02,<0.02,<0.04,<0.04,<0.020,<0.04,<0.0020,<0.009,<0.012,<0.04,<0.013,<0.024,<0.016,<0.02,<0.02,<0.02,<0.06,<0.04,<0.0060,<0.02,<0.02,<0.02,<0.02,<0.04,<0.04,<0.060,<0.0040,<0.04,<0.060,<0.016,<0.06,<0.20,<0.04,<0.040,<0.060,<0.008,<0.02,<0.02,<0.010,<0.012,<0.14,<0.0020,<0.06,<0.018,<0.02,<0.10,<0.04,<0.04,<0.04,<0.003,<0.010,<0.0040,<0.020,<0.020,<0.12,<0.008,<0.02,<0.05,<0.010,<0.011,<0.020,,<0.060,<0.060,<0.040,<0.0040,<0.02,<0.04,<0.006,<0.060,<0.016,<0.040,<0.040,<0.012,<0.010,<0.0060,<0.04,<0.006,<0.1,<0.1,<0.1,<0.1,<0.1,<0.1,<0.1,<0.1,,<0.040,<0.1,<0.1,<0.2,<0.2,<0.2,<0.2,<0.2,<0.1,,,<0.2,<0.2,<0.2,<1.0,<0.1,<4.0,<0.1,<0.1,<0.1,<0.2,<0.1,<0.1,<0.2,<0.1,<0.2,<0.1,<0.6,,<0.2,,,,,21,330,,,,0.368
